priority,pdf_page,printed_page,block_id,block_type,reasons,issues,evidence_ids,short_chunk_ids,title_path,text,page_image,review_status,corrected_text,corrected_title_path,review_note
P1,146,138,DOC004_P146_B019,paragraph,used_by_reviewed_evidence,,EDEV025,,第3章 铣削加工编程 > 3.2 刀具半径补偿,D为刀具半径补偿功能字，其后两位数为补偿编号，该补偿编号对应的存储值为刀具半径补偿值，补偿值为刀具中心偏离编程零件轮廓的距离。特别的，D00也可取消刀具半径补偿。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,146,138,DOC004_P146_B020,subheading,used_by_reviewed_evidence,,EDEV009,,第3章 铣削加工编程 > 3.2 刀具半径补偿,（2）刀具半径补偿需要注意的几个问题,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,146,138,DOC004_P146_B021,paragraph,used_by_reviewed_evidence,,EDEV009,,第3章 铣削加工编程 > 3.2 刀具半径补偿,建立和取消刀具半径补偿必须有补偿平面坐标轴的移动，并且该移动距离必须于刀具半径补偿值，否则系统将会产生刀具半径补偿无法建的情况，有时会产生报警。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,147,139,DOC004_P147_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion,,,第3章 铣削加工编程 > 3.2 刀具半径补偿,第③章铣削加工编程 139,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,147,139,DOC004_P147_B005,caption,used_by_reviewed_evidence,,EDEV009,,第3章 铣削加工编程 > 3.2 刀具半径补偿,图3-4用G41/G40进刀、退刀发生干涉,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,147,139,DOC004_P147_B009,caption,used_by_reviewed_evidence,,EDEV009,,第3章 铣削加工编程 > 3.2 刀具半径补偿,图3-5用G41/G40进刀、退刀,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,147,139,DOC004_P147_B010,paragraph,used_by_reviewed_evidence,,EDEV026,,第3章 铣削加工编程 > 3.2 刀具半径补偿,应避免加工过程中出现过切现象。通常过切有以下两种情况：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,147,139,DOC004_P147_B011,paragraph,used_by_reviewed_evidence,,EDEV026,,第3章 铣削加工编程 > 3.2 刀具半径补偿,如图3-6所刀具半径于所加件内轮廓转时产的过切或如图3-7所刀具直径于加沟槽时产的过切。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,147,139,DOC004_P147_B013,caption,used_by_reviewed_evidence,,EDEV026,,第3章 铣削加工编程 > 3.2 刀具半径补偿,图3-6加工内轮廓转角,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,147,139,DOC004_P147_B014,caption,used_by_reviewed_evidence,,EDEV026,,第3章 铣削加工编程 > 3.2 刀具半径补偿,图3-7 加工沟槽,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_147.png,pending,,,
P1,148,140,DOC004_P148_B003,subheading,used_by_reviewed_evidence,,EDEV027,,第3章 铣削加工编程 > 3.2 刀具半径补偿,（3）刀具半径补偿的其他应用,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_148.png,pending,,,
P1,148,140,DOC004_P148_B004,paragraph,used_by_reviewed_evidence,,EDEV027,,第3章 铣削加工编程 > 3.2 刀具半径补偿,应刀具半径补偿指令加工时，刀具的中始终与件轮廓相距个刀具半径距离。当刀具磨损或刀具重磨后，刀具半径变，这时只需在刀具补偿值中输改变后的刀具半径，而不必修改程序。在采用同一把半径为R的刀具，并用同一个程序进粗、精加工时，设精加工余量为△，则粗加工时设置的刀具半径补偿量为R十Δ，精加工时设置的刀具半径补偿量为R，就能在粗加工后留下精加工余量△，然后，在精加工时完成切削，如图3-8所示。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_148.png,pending,,,
P1,148,140,DOC004_P148_B006,caption,used_by_reviewed_evidence,,EDEV027,,第3章 铣削加工编程 > 3.2 刀具半径补偿,图3-8刀具半径补偿的应用实例,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_148.png,pending,,,
P1,148,140,DOC004_P148_B008,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.2 刀具半径补偿,在数控铣床上加工编程时，加工编程轨迹为如图3-9所示的实线，进给方向如箭头所示，若铣刀中心轨迹为点画线A所标识的方向路线，则应采取补偿，指令为若为B所标识的方向路线，则应采取补偿，指令为若为C所标识的方向路线，则应采取补偿，指令为;若为D所标识的方向路线，则应采取补偿，指令为若为E所标识的方向路线，则应采取补偿，指令为若为F所标识的方向路线，则应采取补偿，指令为若为G所标识的方向路线，则应采取补偿，指令为;若为H所标识的方向路线，则应采取补偿，指令为0,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_148.png,pending,,,
P1,149,141,DOC004_P149_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion,,,第3章 铣削加工编程 > 3.2 刀具半径补偿,第③章铣削加工编程141,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_149.png,pending,,,
P1,149,141,DOC004_P149_B002,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.2 刀具半径补偿,BZxHX,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_149.png,pending,,,
P1,149,141,DOC004_P149_B009,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.2 刀具半径补偿,(B点),E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_149.png,pending,,,
P1,149,141,DOC004_P149_B012,heading,short_structural_chunk,,,DOC004_STRUCTURAL_T512_V02_C0047,第3章 铣削加工编程 > 3.3 数控铣削精加工,3.3 数控铣削精加工,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_149.png,pending,,,
P1,149,141,DOC004_P149_B013,caption,short_structural_chunk,,,DOC004_STRUCTURAL_T512_V02_C0047,第3章 铣削加工编程 > 3.3 数控铣削精加工,图3-10,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_149.png,pending,,,
P1,149,141,DOC004_P149_B014,heading,short_structural_chunk,,,DOC004_STRUCTURAL_T512_V02_C0047,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平外轮廓,3.3.1 直线插补精铣平外轮廓,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_149.png,pending,,,
P1,150,142,DOC004_P150_B003,label,used_by_reviewed_evidence,,EDEV010|EDEV028,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B005,paragraph,used_by_reviewed_evidence,,EDEV010|EDEV028,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,GO0的运动速度、运动轨迹由系统决定，它的运动轨迹一般不是一条直线，而是几条直线段的组合，因此编程时需注意避免刀具与工件或机床发生碰撞。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B006,subheading,used_by_reviewed_evidence,,EDEV010|EDEV029,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,（2）直线插补（G01）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B007,label,used_by_reviewed_evidence,,EDEV010|EDEV029,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B009,label,used_by_reviewed_evidence,,EDEV029,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,各地址含义：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B010,paragraph,used_by_reviewed_evidence,,EDEV010|EDEV029,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,X、Y、Z为刀具轨迹终点坐标值。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B011,paragraph,used_by_reviewed_evidence,,EDEV010|EDEV029,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,F为进给速度，单位为mm/min。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B012,paragraph,used_by_reviewed_evidence,,EDEV010|EDEV029,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,直线插补指令用于刀具相对于工件以F指令进给速度，从当前点向终点进行直线移动。刀具沿X、Y、Z方向执单轴移动，或在各坐标平面内执行任意斜率的直线移动，也可执行三轴联动，刀具沿指定空间直线移动。F指令是进给速度指令，在没有新的F指令以前一直有效，不必在每个程序段中都写入F指令。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,150,142,DOC004_P150_B013,code,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,G00,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_150.png,pending,,,
P1,151,143,DOC004_P151_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,第③章铣削加工编程143,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_151.png,pending,,,
P1,151,143,DOC004_P151_B002,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,刀具50DE0B工件原点(a)(b),E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_151.png,pending,,,
P1,151,143,DOC004_P151_B015,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,（切削到刀位点B）XO（切削到刀位点C）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_151.png,pending,,,
P1,152,144,DOC004_P152_B002,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,刀具1GBφ40A,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B003,code,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,X4,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B004,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,FCED(a)(b),E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B009,heading,suspicious_chapter_path,,,,第17章 > 17.32)。,17.32)。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B010,paragraph,suspicious_chapter_path,,,,第17章 > 17.32)。,提示：各刀位点坐标值常用计算方法有三角函数法和CAD查询法。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B011,paragraph,suspicious_chapter_path,,,,第17章 > 17.32)。,第4步，程序编制。编制加工程序如下。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B012,paragraph,suspicious_chapter_path,,,,第17章 > 17.32)。,00002,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B013,code,suspicious_chapter_path,,,,第17章 > 17.32)。,G54,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B014,code,suspicious_chapter_path,,,,第17章 > 17.32)。,G00X-100.0Y100.0,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B015,paragraph,suspicious_chapter_path|ocr_or_structure_issue,low_confidence,,,第17章 > 17.32)。,(0点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B016,code,suspicious_chapter_path,,,,第17章 > 17.32)。,M03,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B017,code,suspicious_chapter_path,,,,第17章 > 17.32)。,S800,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B018,paragraph,suspicious_chapter_path|ocr_or_structure_issue,possible_ocr_confusion,,,第17章 > 17.32)。,GOO,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B019,code,suspicious_chapter_path,,,,第17章 > 17.32)。,G41 X-14.0 Y17.32 D01 M08,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B020,paragraph,suspicious_chapter_path|ocr_or_structure_issue,low_confidence,,,第17章 > 17.32)。,(A点),E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B021,code,suspicious_chapter_path,,,,第17章 > 17.32)。,G01,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B022,code,suspicious_chapter_path,,,,第17章 > 17.32)。,X10.0F40,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B023,paragraph,suspicious_chapter_path|ocr_or_structure_issue,low_confidence,,,第17章 > 17.32)。,（B点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B024,code,suspicious_chapter_path|ocr_or_structure_issue,low_confidence,,,第17章 > 17.32)。,X20.0 YO,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B025,paragraph,suspicious_chapter_path|ocr_or_structure_issue,low_confidence,,,第17章 > 17.32)。,（C点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B026,code,suspicious_chapter_path,,,,第17章 > 17.32)。,X10.0Y-17.32,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,152,144,DOC004_P152_B027,paragraph,suspicious_chapter_path|ocr_or_structure_issue,low_confidence,,,第17章 > 17.32)。,(D点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_152.png,pending,,,
P1,153,145,DOC004_P153_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,第③章铣削加工编程145,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B005,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,（F点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B009,paragraph,ocr_or_structure_issue,low_confidence,,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.1 直线插补精铣平面外轮廓,（0点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B014,heading,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,3.3.2,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B015,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,圆弧插补精铣平面外轮廓φ5020圆弧插补（G02/G03）指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B016,code,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,G17/G18/G19 G02/G03 X_YZ_R,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B018,label,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,各地址含义：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B019,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,G17/G18/G19为坐标平面选择指,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B021,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,令。进圆弧插补时，要规定加工所在的平面，在XOY平面时，G17可省略。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B022,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,G02/G03为圆弧插补类型，G02表示顺时针圆弧插补，G03表示逆时针圆弧插补。圆弧顺逆向与平的关系如图3-15所，站在圆弧所在平面的另一个坐标的正方向往负方向望去，顺时针方向圆弧为G02，逆时针为G03。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B023,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,X、Y、Z为圆弧终点坐标值，当采用G90时为绝对坐标值，当采G91时为相对坐标值。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B024,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,R为圆弧半径，当圆心角α≤180°时，R取正；当圆角α180°时，R取负。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B025,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,I、J、K为圆相对圆弧起点的相对坐标值，与G90、G91关。I、J、K为零时可省略。当R、I、J、K同时在同一程序段出现时，R优先，I、J、K无效。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
P1,153,145,DOC004_P153_B026,paragraph,used_by_reviewed_evidence,,EDEV030,,第3章 铣削加工编程 > 3.3 数控铣削精加工 > 3.3.2,F为进给速度。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_153.png,pending,,,
